n|rsc|org|tag|tagId
211|a3-fr|ministry_of_transport|מבחן נהיגה עיוני|--
211|a3-fr|ministry_of_transport|משרד התחבורה|--
211|a3-fr|ministry_of_transport|שאלות תאוריה|--
212|a3-ru|ministry_of_transport|מבחן נהיגה|--
212|a3-ru|ministry_of_transport|מבחן נהיגה עיוני|--
212|a3-ru|ministry_of_transport|משרד התחבורה|--
212|a3-ru|ministry_of_transport|שאלות תאוריה|--
213|a3_sp|ministry_of_transport|מבחן נהיגה עיוני|--
213|a3_sp|ministry_of_transport|משרד התחבורה|--
213|a3_sp|ministry_of_transport|שאלות תאוריה|--
214|academic|israel_mapping_center|המרכז למיפוי ישראל|--
214|academic|israel_mapping_center|חינוך ותרבות|--
215|accessibilityorders|ministry_of_justice|משרד המשפטים|--
215|accessibilityorders|ministry_of_justice|תיקי פיקוח|--
216|accidents_municipal|ministry_of_transport|gis|--
216|accidents_municipal|ministry_of_transport|חצב|--
216|accidents_municipal|ministry_of_transport|ממג|--
216|accidents_municipal|ministry_of_transport|רשות מוניציפלית|--
216|accidents_municipal|ministry_of_transport|תאונות דרכים|--
217|accid_taz|ministry_of_transport|gis|--
217|accid_taz|ministry_of_transport|אזורי תנועה|--
217|accid_taz|ministry_of_transport|חצב|--
217|accid_taz|ministry_of_transport|ממג|--
217|accid_taz|ministry_of_transport|תאונות דרכים|--
218|acquifer|water_authority|water|--
218|acquifer|water_authority|אקוויפר|--
218|acquifer|water_authority|מים|--
218|acquifer|water_authority|רשות המים|--
219|addresses-br7|beer-sheva|תכנון עיר וגיאוגרפיה|--
221|agg_charge_stations|ministry_of_transport|היברידי|--
221|agg_charge_stations|ministry_of_transport|חצב|--
221|agg_charge_stations|ministry_of_transport|כלי רכב|--
221|agg_charge_stations|ministry_of_transport|עמדות טעינה|--
221|agg_charge_stations|ministry_of_transport|עמדות שירות עצמי|--
221|agg_charge_stations|ministry_of_transport|רכב חשמלי|--
222|aidtools|moital|כלי סיוע|--
222|aidtools|moital|כלכלה|--
223|aircraft_data_il|ministry_of_transport|משרד התחבורה|--
223|aircraft_data_il|ministry_of_transport|תחבורה|--
223|aircraft_data_il|ministry_of_transport|תעופה אזרחית|--
224|airport|ministry_of_transport|GIS|--
224|airport|ministry_of_transport|airport|--
224|airport|ministry_of_transport|חצב|--
224|airport|ministry_of_transport|ממג|--
224|airport|ministry_of_transport|שדות תעופה|--
224|airport|ministry_of_transport|תעופה אזרחית|--
225|air-stations|ministry_of_the_environment|המשרד להגנת הסביבה|--
225|air-stations|ministry_of_the_environment|זיהום אוויר|--
226|airstrip|ministry_of_transport|gis|--
226|airstrip|ministry_of_transport|חצב|--
226|airstrip|ministry_of_transport|ממג|--
226|airstrip|ministry_of_transport|מנחתים|--
226|airstrip|ministry_of_transport|תעופה אזרחית|--
227|alhakav|ministry_of_transport|תחבורה ציבורית|--
228|aluyot-pituach|ministry_of_housing|בניה עירונית|--
228|aluyot-pituach|ministry_of_housing|עלויות פיתוח|--
229|ambrosia|ministry_of_the_environment|מגוון ביולוגי|--
229|ambrosia|ministry_of_the_environment|מים|--
229|ambrosia|ministry_of_the_environment|נחלים|--
229|ambrosia|ministry_of_the_environment|סביבה|--
230|amount_monthly_closures_vehicles|ministry_of_transport|כלי רכב|--
230|amount_monthly_closures_vehicles|ministry_of_transport|משרד התחבורה|--
230|amount_monthly_closures_vehicles|ministry_of_transport|רכב|--
230|amount_monthly_closures_vehicles|ministry_of_transport|תחבורה|--
231|antennaactive|ministry_of_the_environment|אנטנות|--
231|antennaactive|ministry_of_the_environment|טלפון|--
231|antennaactive|ministry_of_the_environment|סביבה|--
231|antennaactive|ministry_of_the_environment|סלולריות|--
231|antennaactive|ministry_of_the_environment|קרינה|--
231|antennaactive|ministry_of_the_environment|תקשורת|--
232|antenna_hakama|ministry_of_the_environment|אנטנות|--
232|antenna_hakama|ministry_of_the_environment|טלפון|--
232|antenna_hakama|ministry_of_the_environment|סביבה|--
232|antenna_hakama|ministry_of_the_environment|סלולריות|--
232|antenna_hakama|ministry_of_the_environment|קרינה|--
232|antenna_hakama|ministry_of_the_environment|תקשורת|--
233|ap|ministry_of_the_environment|רעש שדות שדה תעופה סביבה|--
234|applying-to-social-services-departments|ministry_of_social_affairs|בריאות ורווחה|--
235|approved-items-by-personal-import|tikshoret|יבוא ציוד|--
235|approved-items-by-personal-import|tikshoret|מכס|--
235|approved-items-by-personal-import|tikshoret|מסלול|--
235|approved-items-by-personal-import|tikshoret|משרד התקשורת|--
235|approved-items-by-personal-import|tikshoret|ציוד אלחוטי|--
235|approved-items-by-personal-import|tikshoret|ציוד קצה|--
236|aquifer_level_history|water_authority|level|--
236|aquifer_level_history|water_authority|water|--
236|aquifer_level_history|water_authority|אקוויפר|--
236|aquifer_level_history|water_authority|מים|--
236|aquifer_level_history|water_authority|מפלס|--
236|aquifer_level_history|water_authority|רשות המים|--
237|aquifer-sensitivity|ministry_of_the_environment|אקוויפרים|--
237|aquifer-sensitivity|ministry_of_the_environment|דלק|--
237|aquifer-sensitivity|ministry_of_the_environment|זיהום|--
237|aquifer-sensitivity|ministry_of_the_environment|סביבה|--
237|aquifer-sensitivity|ministry_of_the_environment|רגישות|--
238|ararim|ministry_of_justice|בתי דין לעררים|--
238|ararim|ministry_of_justice|משרד המשפטים|--
240|archivesfreedomofinformationforzover|ministry_of_the_environment|מאגר חופש המידע|--
241|archivespermissiontostreamforzover|ministry_of_the_environment|הזרמה לנחלים|--
241|archivespermissiontostreamforzover|ministry_of_the_environment|מאגר צווי הרשאה|--
242|archivespermitflowingtoseaforzover-csv|ministry_of_the_environment|היתרי הזרמה הטלה לים|--
243|archives-yco|archives|אוכלוסיה|--
243|archives-yco|archives|ארכיון המדינה|--
243|archives-yco|archives|ועדת בהלול מינקובסקי|--
243|archives-yco|archives|ועדת כהן קדמי|--
243|archives-yco|archives|ועדת שלגי|--
247|arrivaltostationdayandhours|ministry_of_transport|אוטובוסים|--
247|arrivaltostationdayandhours|ministry_of_transport|משרד התחבורה|--
247|arrivaltostationdayandhours|ministry_of_transport|תחבורה|--
247|arrivaltostationdayandhours|ministry_of_transport|תחבורה ציבורית|--
248|arrivaltostationhours|ministry_of_transport|אוטובוסים|--
248|arrivaltostationhours|ministry_of_transport|משרד התחבורה|--
248|arrivaltostationhours|ministry_of_transport|תחבורה|--
248|arrivaltostationhours|ministry_of_transport|תחבורה ציבורית|--
249|asbest|ministry_of_the_environment|איכות הסביבה|--
249|asbest|ministry_of_the_environment|אסבסט|--
249|asbest|ministry_of_the_environment|הגנת הסביבה|--
249|asbest|ministry_of_the_environment|המשרד להגנת הסביבה|--
249|asbest|ministry_of_the_environment|סביבה|--
249|asbest|ministry_of_the_environment|רישיונות|--
250|asbestos-lab|ministry_of_the_environment|אסבסט|--
251|asbestoslandfills|ministry_of_the_environment|אסבסט|--
251|asbestoslandfills|ministry_of_the_environment|מטמנות|--
252|asbest-permit-03-2016|ministry_of_the_environment|איכות הסביבה|--
252|asbest-permit-03-2016|ministry_of_the_environment|אסבסט|--
252|asbest-permit-03-2016|ministry_of_the_environment|סביבה|--
252|asbest-permit-03-2016|ministry_of_the_environment|פינוי אסבסט|--
253|asbestsamplinganalysis|ministry_of_the_environment|אנליזה|--
253|asbestsamplinganalysis|ministry_of_the_environment|אסבסט|--
253|asbestsamplinganalysis|ministry_of_the_environment|דיגום|--
253|asbestsamplinganalysis|ministry_of_the_environment|מעבדות|--
253|asbestsamplinganalysis|ministry_of_the_environment|סביבה|--
254|asbest-waste-sites|ministry_of_the_environment|איכות הסביבה|--
254|asbest-waste-sites|ministry_of_the_environment|אסבסט|--
254|asbest-waste-sites|ministry_of_the_environment|אתרי פסולת|--
254|asbest-waste-sites|ministry_of_the_environment|סביבה|--
254|asbest-waste-sites|ministry_of_the_environment|פסולת|--
256|ashdod_metro_bus|ministry_of_transport|אוטובוסים|--
256|ashdod_metro_bus|ministry_of_transport|אוטובוסים מהירים|--
256|ashdod_metro_bus|ministry_of_transport|אשדוד|--
256|ashdod_metro_bus|ministry_of_transport|חצב|--
256|ashdod_metro_bus|ministry_of_transport|מטרו בס|--
256|ashdod_metro_bus|ministry_of_transport|תחבורה מהירה|--
258|assb122019|mof|תקציב|--
259|assb32018|mof|שינויים בתקציב|--
260|assb32019|mof|שינויים בתקציב|--
261|assb32020|mof|תקציב|--
262|assb62017|mof|שינויים בתקציב|--
263|assb62018|mof|שינויים בתקציב|--
264|assb62020|mof|תקציב|--
265|assb92017|mof|שינויים בתקציב|--
266|assb92018|mof|שינויים ב|--
267|assb92019|mof|שינויים ב|--
268|assb92020|mof|תקציב|--
269|assistance-and-intervention|ministry_of_social_affairs|התערבויות|--
269|assistance-and-intervention|ministry_of_social_affairs|משרד הרווחה|--
270|atarim-leumim|ministry_of_the_environment|סביבה|--
273|audit-cities|interior_affairs|אוצר וכלכלה|--
273|audit-cities|interior_affairs|דוחות ביקורת|--
273|audit-cities|interior_affairs|עיריות|--
273|audit-cities|interior_affairs|רשויות מקומיות|--
274|automated-devices|bank_israel|אוטומטים|--
274|automated-devices|bank_israel|אוכלוסיה|--
274|automated-devices|bank_israel|בנק ישראל|--
274|automated-devices|bank_israel|מכשירים|--
275|average-salary|social_security|אוצר וכלכלה|--
275|average-salary|social_security|משק|--
275|average-salary|social_security|שכר|--
276|avian-influenza-events|ministry_of_agriculture|שפעת העופות|--
277|ayalontrafficcounts|ministry_of_transport|נתיבי איילון|--
277|ayalontrafficcounts|ministry_of_transport|ספירות תנועה|--
278|azakamaaleadumim|maaleedumim|אזעקה|--
278|azakamaaleadumim|maaleedumim|ביטחון|--
278|azakamaaleadumim|maaleedumim|חירום|--
279|bakashot_cpc|ministry_of_justice|בקשות פטנטים|--
279|bakashot_cpc|ministry_of_justice|משרד המשפטים|--
280|bakashot_ipc|ministry_of_justice|משפטים|--
281|bakashot_patents|ministry_of_justice|משרד המשפטים|--
282|bankconfirmation|synthetic|אישור בנק|--
282|bankconfirmation|synthetic|בנק|--
283|basic_domes|water_authority|water|--
283|basic_domes|water_authority|כמות מוכרת|--
283|basic_domes|water_authority|מים|--
283|basic_domes|water_authority|ספקי מים|--
283|basic_domes|water_authority|רשות המים|--
284|batei-esek|ministry_of_transport|משרד התחבורה|--
284|batei-esek|ministry_of_transport|רכב|--
284|batei-esek|ministry_of_transport|תחבורה|--
285|beach|interior_affairs|אוכלוסיה|--
285|beach|interior_affairs|חופים|--
285|beach|interior_affairs|ים|--
285|beach|interior_affairs|סוג חוף|--
285|beach|interior_affairs|תחנת הצלה|--
286|beer-sheva-municipality-budget-7|beer-sheva|עירייה|--
287|beneficiary_recipients|water_authority|water|--
287|beneficiary_recipients|water_authority|מים|--
287|beneficiary_recipients|water_authority|ספק|--
287|beneficiary_recipients|water_authority|ספקי מים|--
287|beneficiary_recipients|water_authority|רשות המים|--
289|bichildrengrowth2016|ministry-health|בריאות|--
289|bichildrengrowth2016|ministry-health|בריאות הציבור|--
289|bichildrengrowth2016|ministry-health|בריאות התלמיד|--
289|bichildrengrowth2016|ministry-health|בריאות ורווחה|--
289|bichildrengrowth2016|ministry-health|משרד הבריאות|--
289|bichildrengrowth2016|ministry-health|נתוני גדילה|--
290|bicycle_jer_2019|ministry_of_transport|GIS|--
290|bicycle_jer_2019|ministry_of_transport|אופניים|--
290|bicycle_jer_2019|ministry_of_transport|ירושלים|--
290|bicycle_jer_2019|ministry_of_transport|ממג|--
290|bicycle_jer_2019|ministry_of_transport|שביל|--
291|bicycles-parking-br7|beer-sheva|תחבורה|--
292|bicycle_track-br7|beer-sheva|אופניים|--
292|bicycle_track-br7|beer-sheva|באר שבע|--
292|bicycle_track-br7|beer-sheva|שבילי אופניים|--
293|bike_net_center|ministry_of_transport|2030|--
293|bike_net_center|ministry_of_transport|GIS|--
293|bike_net_center|ministry_of_transport|אופניים|--
293|bike_net_center|ministry_of_transport|חצב|--
293|bike_net_center|ministry_of_transport|מטרופולין תל אביב|--
293|bike_net_center|ministry_of_transport|ממג|--
293|bike_net_center|ministry_of_transport|רשת|--
293|bike_net_center|ministry_of_transport|שביל|--
294|bike_net_tlv|ministry_of_transport|GIS|--
294|bike_net_tlv|ministry_of_transport|אופניים|--
294|bike_net_tlv|ministry_of_transport|חצב|--
294|bike_net_tlv|ministry_of_transport|משרד התחבורה|--
294|bike_net_tlv|ministry_of_transport|רכיבה|--
295|bilateral-communications-agreements|tikshoret|משרד התקשורת|--
295|bilateral-communications-agreements|tikshoret|קשרי חוץ|--
296|birth-data|ministry-health|דאטה|--
296|birth-data|ministry-health|לידות|--
296|birth-data|ministry-health|משרד הבריאות|--
296|birth-data|ministry-health|נתונים|--
296|birth-data|ministry-health|תמנע|--
297|bitzua_bus_trip|ministry_of_transport|אוטובוסים|--
297|bitzua_bus_trip|ministry_of_transport|משרד התחבורה|--
297|bitzua_bus_trip|ministry_of_transport|תחבורה ציבורית|--
300|bor_depth|water_authority|borehole|--
300|bor_depth|water_authority|water|--
300|bor_depth|water_authority|מים|--
300|bor_depth|water_authority|קידוח|--
300|bor_depth|water_authority|רשות המים|--
302|borehole_level|water_authority|borehole|--
302|borehole_level|water_authority|level|--
302|borehole_level|water_authority|water|--
302|borehole_level|water_authority|מים|--
302|borehole_level|water_authority|מפלס|--
302|borehole_level|water_authority|קידוח|--
302|borehole_level|water_authority|רשות המים|--
303|borehole_quality_history|water_authority|borehole|--
303|borehole_quality_history|water_authority|quality|--
303|borehole_quality_history|water_authority|water|--
303|borehole_quality_history|water_authority|water quality|--
303|borehole_quality_history|water_authority|אגן|--
303|borehole_quality_history|water_authority|איכות מים|--
303|borehole_quality_history|water_authority|יונים ראשיים|--
303|borehole_quality_history|water_authority|מים|--
303|borehole_quality_history|water_authority|קידוח|--
303|borehole_quality_history|water_authority|רשות המים|--
303|borehole_quality_history|water_authority|תא דיווח הידרולוגי|--
304|borehole_refpoint|water_authority|borehole|--
304|borehole_refpoint|water_authority|water|--
304|borehole_refpoint|water_authority|מים|--
304|borehole_refpoint|water_authority|קידוח|--
304|borehole_refpoint|water_authority|רשות המים|--
305|boreholes|water_authority|borehole|--
305|boreholes|water_authority|water|--
